Data;Close;lr;sd_f22;sd_f11;sd_f5;sd_h22;sd_h11;sd_h5
18/06/1990;356.880005;-0.016755276;0.008225356;0.008149154;0.009269226;0.00803991;0.008841899;0.009494956
19/06/1990;358.470001;0.004445372;0.007362538;0.006417507;0.0074849;0.008082937;0.008076991;0.007101301
20/06/1990;359.100006;0.001755941;0.007682214;0.007336089;0.006767117;0.008087089;0.008158653;0.00751595
21/06/1990;360.470001;0.00380782;0.00853474;0.00770497;0.008273807;0.007889441;0.008262339;0.007862015
22/06/1990;355.429993;-0.014080434;0.008493841;0.00767295;0.008816745;0.008434528;0.009027358;0.009269226
25/06/1990;352.309998;-0.00881684;0.008002886;0.006880915;0.006222123;0.008588622;0.008714358;0.0074849
26/06/1990;352.059998;-0.000709854;0.007800128;0.00714476;0.003515619;0.008581898;0.008169714;0.006767117
27/06/1990;355.140015;0.00871051;0.007950191;0.007541597;0.002943161;0.008515057;0.007556076;0.008273807
28/06/1990;357.630005;0.006986826;0.007835559;0.007379869;0.006739937;0.007841425;0.00804906;0.008816745
29/06/1990;358.019989;0.001089874;0.00769893;0.007292874;0.006880371;0.007844976;0.007998847;0.006222123
02/07/1990;359.540009;0.004236642;0.007700396;0.007536995;0.006962429;0.007899071;0.008149154;0.003515619
03/07/1990;360.160004;0.001722927;0.007965964;0.008176572;0.007550379;0.007819392;0.006417507;0.002943161
05/07/1990;355.679993;-0.012516958;0.008770644;0.008192866;0.009688129;0.007753104;0.007336089;0.006739937
06/07/1990;358.420013;0.007674089;0.010427177;0.007859062;0.007772825;0.007981346;0.00770497;0.006880371
09/07/1990;359.519989;0.003064258;0.010216561;0.009280348;0.007690927;0.007985375;0.00767295;0.006962429
10/07/1990;356.48999;-0.008463617;0.010530423;0.009228528;0.007644511;0.008102888;0.006880915;0.007550379
11/07/1990;361.230011;0.013208744;0.010562845;0.008985456;0.00606648;0.008204582;0.00714476;0.009688129
12/07/1990;365.440002;0.011587207;0.010238881;0.00800484;0.007252678;0.008384787;0.007541597;0.007772825
13/07/1990;367.309998;0.00510406;0.010129235;0.006991922;0.005502829;0.008023305;0.007379869;0.007690927
16/07/1990;368.950012;0.004454993;0.010021195;0.007085296;0.006010766;0.008026284;0.007292874;0.007644511
17/07/1990;367.519989;-0.003883457;0.009943599;0.006863162;0.006852869;0.007978396;0.007536995;0.00606648
18/07/1990;364.220001;-0.009019626;0.010711084;0.006871187;0.007680263;0.008225356;0.008176572;0.007252678
19/07/1990;365.320007;0.003015618;0.010847366;0.007093773;0.008475136;0.007362538;0.008192866;0.005502829
20/07/1990;361.609985;-0.010207459;0.010818269;0.008086208;0.007784289;0.007682214;0.007859062;0.006010766
23/07/1990;355.309998;-0.017575599;0.011251542;0.010892646;0.007470393;0.00853474;0.009280348;0.006852869
24/07/1990;355.790009;0.001350052;0.011206507;0.010584387;0.004688622;0.008493841;0.009228528;0.007680263
25/07/1990;357.089996;0.003647145;0.012261922;0.011404303;0.004707927;0.008002886;0.008985456;0.008475136
26/07/1990;355.910004;-0.003309939;0.012863114;0.011476192;0.004404025;0.007800128;0.00800484;0.007784289
27/07/1990;353.440002;-0.006964156;0.015060137;0.011727483;0.006150495;0.007950191;0.006991922;0.007470393
30/07/1990;355.549988;0.005952107;0.015077024;0.012489837;0.009085986;0.007835559;0.007085296;0.004688622
31/07/1990;356.149994;0.001686121;0.015177799;0.012240922;0.011758165;0.00769893;0.006863162;0.004707927
01/08/1990;355.519989;-0.001770498;0.01534842;0.012253755;0.011642919;0.007700396;0.006871187;0.004404025
02/08/1990;351.480011;-0.011428634;0.015745372;0.013320779;0.014533109;0.007965964;0.007093773;0.006150495
03/08/1990;344.859985;-0.019014348;0.015716362;0.01342451;0.015585826;0.008770644;0.008086208;0.009085986
06/08/1990;334.429993;-0.030710925;0.015434452;0.012974731;0.014808425;0.010427177;0.010892646;0.011758165
07/08/1990;334.829987;0.001195332;0.014355464;0.011313263;0.008563784;0.010216561;0.010584387;0.011642919
08/08/1990;338.350006;0.010457979;0.014528412;0.011794038;0.00855128;0.010530423;0.011404303;0.014533109
09/08/1990;339.940002;0.004688257;0.014305889;0.012712565;0.007637478;0.010562845;0.011476192;0.015585826
10/08/1990;335.519989;-0.013087603;0.014225272;0.013900074;0.011783904;0.010238881;0.011727483;0.014808425
13/08/1990;338.839996;0.009846473;0.014110455;0.017748439;0.011892935;0.010129235;0.012489837;0.008563784
14/08/1990;339.390015;0.001621925;0.014028846;0.017267064;0.010299118;0.010021195;0.012240922;0.00855128
15/08/1990;340.059998;0.001972134;0.014007242;0.017632044;0.01072535;0.009943599;0.012253755;0.007637478
16/08/1990;332.390015;-0.022813043;0.014025136;0.017876305;0.008763988;0.010711084;0.013320779;0.011783904
17/08/1990;327.829987;-0.013813882;0.01338447;0.017682076;0.010582467;0.010847366;0.01342451;0.011892935
20/08/1990;328.51001;0.002072168;0.013170882;0.0173565;0.01619419;0.010818269;0.012974731;0.010299118
21/08/1990;321.859985;-0.020450688;0.013491302;0.017400009;0.023317227;0.011251542;0.011313263;0.01072535
22/08/1990;316.549988;-0.016635453;0.012906625;0.016715426;0.021883679;0.011206507;0.011794038;0.008763988
23/08/1990;307.059998;-0.030438007;0.013226415;0.01606856;0.020408233;0.012261922;0.012712565;0.010582467
24/08/1990;311.51001;0.014388311;0.011932287;0.0127569;0.016019113;0.012863114;0.013900074;0.01619419
27/08/1990;321.440002;0.031379435;0.01170666;0.01242905;0.015840119;0.015060137;0.017748439;0.023317227
28/08/1990;321.339996;-0.000311167;0.009619177;0.00862262;0.010102891;0.015077024;0.017267064;0.021883679
29/08/1990;324.190002;0.00883003;0.010454359;0.00934012;0.010136715;0.015177799;0.017632044;0.020408233
30/08/1990;318.709991;-0.0170482;0.012091171;0.008908314;0.010727856;0.01534842;0.017876305;0.016019113
31/08/1990;322.559998;0.012007589;0.011597337;0.007617105;0.008394031;0.015745372;0.017682076;0.015840119
04/09/1990;323.089996;0.001641751;0.011504647;0.006659014;0.007473276;0.015716362;0.0173565;0.010102891
05/09/1990;324.390015;0.004015632;0.011548204;0.00674986;0.007395801;0.015434452;0.017400009;0.010136715
06/09/1990;320.459991;-0.012189106;0.011493644;0.007617917;0.007492048;0.014355464;0.016715426;0.010727856
07/09/1990;323.399994;0.009132493;0.011382893;0.007159646;0.00747578;0.014528412;0.01606856;0.008394031
10/09/1990;321.630005;-0.005488097;0.012375099;0.008021418;0.005495606;0.014305889;0.0127569;0.007473276
11/09/1990;321.040009;-0.001836078;0.012654758;0.009456404;0.006078836;0.014225272;0.01242905;0.007395801
12/09/1990;322.540009;0.004661433;0.012955171;0.009610961;0.006414201;0.014110455;0.00862262;0.007492048
13/09/1990;318.649994;-0.012133885;0.013453199;0.009429095;0.005764976;0.014028846;0.00934012;0.00747578
14/09/1990;316.829987;-0.005727992;0.013606711;0.011275384;0.007075031;0.014007242;0.008908314;0.005495606
17/09/1990;317.769989;0.002962505;0.013822228;0.014554834;0.007207813;0.014025136;0.007617105;0.006078836
18/09/1990;318.600006;0.0026086;0.013776854;0.014521268;0.009287411;0.01338447;0.006659014;0.006414201
19/09/1990;316.600006;-0.00629725;0.01476789;0.014829542;0.011908936;0.013170882;0.00674986;0.005764976
20/09/1990;311.480011;-0.016304;0.0155259;0.014862901;0.012002649;0.013491302;0.007617917;0.007075031
21/09/1990;311.320007;-0.000513821;0.015215156;0.01411872;0.011634368;0.012906625;0.007159646;0.007207813
24/09/1990;304.589996;-0.021854748;0.015308681;0.014232675;0.015060032;0.013226415;0.008021418;0.009287411
25/09/1990;308.26001;0.011977018;0.014536261;0.015042103;0.016194188;0.011932287;0.009456404;0.011908936
26/09/1990;305.059998;-0.010435143;0.014452129;0.01515665;0.016077602;0.01170666;0.009610961;0.012002649
27/09/1990;300.970001;-0.013497877;0.01477592;0.015549845;0.016408741;0.009619177;0.009429095;0.011634368
28/09/1990;306.049988;0.016737853;0.014628319;0.015969377;0.013956223;0.010454359;0.011275384;0.015060032
01/10/1990;314.940002;0.028633703;0.014266663;0.015464708;0.013695451;0.012091171;0.014554834;0.016194188
02/10/1990;315.209991;0.000856904;0.012797545;0.012705746;0.006573869;0.011597337;0.014521268;0.016077602
03/10/1990;311.399994;-0.012160815;0.013012916;0.012656138;0.012176291;0.011504647;0.014829542;0.016408741
04/10/1990;312.690002;0.004134051;0.013233171;0.014703116;0.012560799;0.011548204;0.014862901;0.013956223
05/10/1990;311.5;-0.003812953;0.013332175;0.016144048;0.011508904;0.011493644;0.01411872;0.013695451
08/10/1990;313.480011;0.006336259;0.013462968;0.016224097;0.015775449;0.011382893;0.014232675;0.006573869
09/10/1990;305.100006;-0.027095986;0.013900589;0.01629992;0.016596391;0.012375099;0.015042103;0.012176291
10/10/1990;300.390015;-0.015557931;0.01273394;0.013936576;0.014037277;0.012654758;0.01515665;0.012560799
11/10/1990;295.459991;-0.016548247;0.012848375;0.013196616;0.012816348;0.012955171;0.015549845;0.011508904
12/10/1990;300.029999;0.015349033;0.012603908;0.013362634;0.013059656;0.013453199;0.015969377;0.015775449
15/10/1990;303.230011;0.010609163;0.01246979;0.013137692;0.014113776;0.013606711;0.015464708;0.016596391
16/10/1990;298.920013;-0.014315607;0.01241707;0.01293538;0.014059641;0.013822228;0.012705746;0.014037277
17/10/1990;298.76001;-0.000535414;0.012210974;0.012100074;0.012113652;0.013776854;0.012656138;0.012816348
18/10/1990;305.73999;0.023094426;0.012202098;0.012307277;0.011922537;0.01476789;0.014703116;0.013059656
19/10/1990;312.480011;0.021805467;0.011414706;0.011315654;0.011018335;0.0155259;0.016144048;0.014113776
22/10/1990;314.76001;0.007269973;0.010943482;0.009728161;0.00850345;0.015215156;0.016224097;0.014059641
23/10/1990;312.359985;-0.007654155;0.010850268;0.009877032;0.005889557;0.015308681;0.01629992;0.012113652
24/10/1990;312.600006;0.000768116;0.01073946;0.010935119;0.008610368;0.014536261;0.013936576;0.011922537
25/10/1990;310.170013;-0.007803861;0.01077282;0.011105928;0.008480027;0.014452129;0.013196616;0.011018335
26/10/1990;304.709991;-0.017760101;0.010650318;0.01242007;0.01030705;0.01477592;0.013362634;0.00850345
29/10/1990;301.880005;-0.009330871;0.009832649;0.01174866;0.008636619;0.014628319;0.013137692;0.005889557
30/10/1990;304.059998;0.00719544;0.009640901;0.011405495;0.005090246;0.014266663;0.01293538;0.008610368
31/10/1990;304;-0.000197342;0.010159225;0.01143995;0.008800925;0.012797545;0.012100074;0.008480027
01/11/1990;307.019989;0.009885155;0.01016021;0.012214895;0.012878024;0.013012916;0.012307277;0.01030705
02/11/1990;311.850006;0.015609466;0.010086157;0.01209157;0.012382609;0.013233171;0.011315654;0.008636619
05/11/1990;314.589996;0.008747869;0.009858137;0.011510109;0.013459363;0.013332175;0.009728161;0.005090246
06/11/1990;311.619995;-0.00948571;0.009817252;0.012033324;0.014951034;0.013462968;0.009877032;0.008800925
07/11/1990;306.01001;-0.018166667;0.009588776;0.011640666;0.014377784;0.013900589;0.010935119;0.012878024
08/11/1990;307.609985;0.005214884;0.008485951;0.010042045;0.009256594;0.01273394;0.011105928;0.012382609
09/11/1990;313.73999;0.019731887;0.008761588;0.010027007;0.012283621;0.012848375;0.01242007;0.013459363
12/11/1990;319.480011;0.018130123;0.008178964;0.00851924;0.010235358;0.012603908;0.01174866;0.014951034
13/11/1990;317.670013;-0.005681559;0.007466151;0.006640741;0.007303482;0.01246979;0.011405495;0.014377784
14/11/1990;320.399994;0.008557047;0.00756312;0.006583475;0.008770788;0.01241707;0.01143995;0.009256594
15/11/1990;317.019989;-0.010605368;0.007428783;0.008157372;0.007615964;0.012210974;0.012214895;0.012283621
16/11/1990;317.119995;0.000315407;0.007362574;0.007458413;0.006581257;0.012202098;0.01209157;0.010235358
19/11/1990;319.339996;0.006976118;0.00736133;0.007563013;0.006971927;0.011414706;0.011510109;0.007303482
20/11/1990;315.309998;-0.012700078;0.007285445;0.007845938;0.006590848;0.010943482;0.012033324;0.008770788
21/11/1990;316.029999;0.002280867;0.006617333;0.006418887;0.003008322;0.010850268;0.011640666;0.007615964
23/11/1990;315.100006;-0.002947075;0.006819054;0.006805727;0.00392213;0.01073946;0.010042045;0.006581257
26/11/1990;316.51001;0.0044648;0.00673625;0.006513075;0.007728032;0.01077282;0.010027007;0.006971927
27/11/1990;318.100006;0.005010949;0.00702637;0.007277827;0.00774681;0.010650318;0.00851924;0.006590848
28/11/1990;317.950012;-0.000471642;0.006988355;0.007676667;0.007797582;0.009832649;0.006640741;0.003008322
29/11/1990;316.420013;-0.004823689;0.007002512;0.007795949;0.007485028;0.009640901;0.006583475;0.00392213
30/11/1990;322.220001;0.018164059;0.007410844;0.008100611;0.006772546;0.010159225;0.008157372;0.007728032
03/12/1990;324.100006;0.005817583;0.00713085;0.006609022;0.005744128;0.01016021;0.007458413;0.00774681
04/12/1990;326.350006;0.006918315;0.007034628;0.007261155;0.005622295;0.010086157;0.007563013;0.007797582
05/12/1990;329.920013;0.010879797;0.007680461;0.007070382;0.006467315;0.009858137;0.007845938;0.007485028
06/12/1990;329.070007;-0.002579725;0.007186474;0.006353618;0.006649905;0.009817252;0.006418887;0.006772546
07/12/1990;327.75;-0.004019393;0.007415464;0.006436478;0.00664973;0.009588776;0.006805727;0.005744128
10/12/1990;328.890015;0.003472271;0.007827397;0.006556894;0.0072451;0.008485951;0.006513075;0.005622295
11/12/1990;326.440002;-0.007477223;0.007792883;0.006535293;0.006966468;0.008761588;0.007277827;0.006467315
12/12/1990;330.190002;0.011422082;0.007837676;0.006568143;0.008109923;0.008178964;0.007676667;0.006649905
13/12/1990;329.339996;-0.002577613;0.007399341;0.00561563;0.006675142;0.007466151;0.007795949;0.00664973
14/12/1990;326.820007;-0.007681058;0.007690117;0.00573771;0.006558708;0.00756312;0.008100611;0.0072451
17/12/1990;326.019989;-0.002450887;0.010995494;0.006292196;0.005227452;0.007428783;0.006609022;0.006966468
18/12/1990;330.049988;0.012285426;0.011291065;0.007453625;0.00597888;0.007362574;0.007261155;0.008109923
19/12/1990;330.200012;0.000454446;0.011041271;0.00612419;0.003546654;0.00736133;0.007070382;0.006675142
20/12/1990;330.119995;-0.000242358;0.011180971;0.007371996;0.004846986;0.007285445;0.006353618;0.006558708
21/12/1990;331.75;0.004925464;0.011251354;0.00731287;0.004944479;0.006617333;0.006436478;0.005227452
24/12/1990;329.899994;-0.005592113;0.011571813;0.006902579;0.004858921;0.006819054;0.006556894;0.00597888
26/12/1990;330.850006;0.002875559;0.011516036;0.008208695;0.006336978;0.00673625;0.006535293;0.003546654
27/12/1990;328.290009;-0.007767727;0.011508894;0.008158567;0.007220521;0.00702637;0.006568143;0.004846986
28/12/1990;328.720001;0.001308936;0.011364729;0.008199308;0.007177404;0.006988355;0.00561563;0.004944479
31/12/1990;330.220001;0.004552774;0.011730858;0.008402518;0.008023716;0.007002512;0.00573771;0.004858921
02/01/1991;326.450012;-0.011482268;0.011812152;0.008749544;0.006211182;0.007410844;0.006292196;0.006336978
03/01/1991;321.910004;-0.014004819;0.011496459;0.014215206;0.006177719;0.00713085;0.007453625;0.007220521
04/01/1991;321;-0.002830893;0.011230151;0.013832261;0.009181915;0.007034628;0.00612419;0.007177404
07/01/1991;315.440002;-0.017472627;0.011181073;0.013859795;0.009594202;0.007680461;0.007371996;0.008023716
08/01/1991;314.899994;-0.001713387;0.01055783;0.012857633;0.007474092;0.007186474;0.00731287;0.006211182
09/01/1991;311.48999;-0.010887906;0.010656005;0.01275419;0.007835112;0.007415464;0.006902579;0.006177719
10/01/1991;314.529999;0.009712255;0.010031598;0.012030099;0.006429798;0.007827397;0.008208695;0.009181915
11/01/1991;315.230011;0.002223108;0.010762538;0.01200833;0.015161404;0.007792883;0.008158567;0.009594202
14/01/1991;312.48999;-0.008730129;0.011204066;0.012094256;0.014895203;0.007837676;0.008199308;0.007474092
15/01/1991;313.730011;0.003960342;0.010693521;0.011410411;0.013644451;0.007399341;0.008402518;0.007835112
16/01/1991;316.170013;0.007747306;0.011512888;0.011620989;0.015738738;0.007690117;0.008749544;0.006429798
17/01/1991;327.970001;0.036642059;0.011589447;0.011626704;0.015792116;0.010995494;0.014215206;0.015161404
18/01/1991;332.230011;0.012905389;0.009671159;0.007453257;0.008789987;0.011291065;0.013832261;0.014895203
21/01/1991;331.059998;-0.003527911;0.010140982;0.007737577;0.007650106;0.011041271;0.013859795;0.013644451
22/01/1991;328.309998;-0.008341344;0.010053312;0.007390084;0.007241475;0.011180971;0.012857633;0.015738738
23/01/1991;330.209991;0.005770511;0.009681818;0.006969491;0.005186486;0.011251354;0.01275419;0.015792116
24/01/1991;334.779999;0.013744808;0.009680415;0.00780456;0.006710654;0.011571813;0.012030099;0.008789987
25/01/1991;336.070007;0.003845896;0.010093832;0.007519032;0.005865217;0.011516036;0.01200833;0.007650106
28/01/1991;336.029999;-0.000119054;0.010300211;0.009200539;0.006703407;0.011508894;0.012094256;0.007241475
29/01/1991;335.839996;-0.000565595;0.010337947;0.010154328;0.007542741;0.011364729;0.011410411;0.005186486
30/01/1991;340.910004;0.01498368;0.010341765;0.009822284;0.006475562;0.011730858;0.011620989;0.006710654
31/01/1991;343.929993;0.008819603;0.010189731;0.011351614;0.007410273;0.011812152;0.011626704;0.005865217
01/02/1991;343.049988;-0.002561954;0.010688746;0.011518761;0.009374879;0.011496459;0.007453257;0.006703407
04/02/1991;348.339996;0.015302829;0.010659793;0.011315075;0.008036512;0.011230151;0.007737577;0.007542741
05/02/1991;351.26001;0.008347716;0.010419758;0.012075127;0.010246287;0.011181073;0.007390084;0.006475562
06/02/1991;358.070007;0.019201799;0.010434928;0.01207117;0.013021426;0.01055783;0.006969491;0.007410273
07/02/1991;356.519989;-0.004338209;0.009939151;0.01099992;0.011877018;0.010656005;0.00780456;0.009374879
08/02/1991;359.350006;0.007906552;0.010066293;0.010834606;0.013770051;0.010031598;0.007519032;0.008036512
11/02/1991;368.579987;0.025360889;0.010225028;0.011477689;0.014205408;0.010762538;0.009200539;0.010246287
12/02/1991;365.5;-0.00839147;0.008881438;0.009515421;0.010077746;0.011204066;0.010154328;0.013021426
13/02/1991;369.019989;0.009584534;0.00866342;0.00918342;0.010696472;0.010693521;0.009822284;0.011877018
14/02/1991;364.220001;-0.01309273;0.008511289;0.009150769;0.009552625;0.011512888;0.011351614;0.013770051
15/02/1991;369.059998;0.013201144;0.008652166;0.008218232;0.007868859;0.011589447;0.011518761;0.014205408
19/02/1991;369.390015;0.00089381;0.008222038;0.009246362;0.005530234;0.009671159;0.011315075;0.010077746
20/02/1991;365.140015;-0.011572154;0.008250458;0.009293567;0.006941233;0.010140982;0.012075127;0.010696472
21/02/1991;364.970001;-0.000465722;0.007892561;0.008366019;0.008290921;0.010053312;0.01207117;0.009552625
22/02/1991;365.649994;0.001861414;0.007990772;0.008457757;0.008370069;0.009681818;0.01099992;0.007868859
25/02/1991;367.26001;0.004393496;0.008719269;0.008750411;0.008990159;0.009680415;0.010834606;0.005530234
26/02/1991;362.809998;-0.012190796;0.008727017;0.009123682;0.009190137;0.010093832;0.011477689;0.006941233
27/02/1991;367.73999;0.013496864;0.00824953;0.008677961;0.008824982;0.010300211;0.009515421;0.008290921
28/02/1991;367.070007;-0.001823555;0.008181282;0.008118123;0.008828666;0.010337947;0.00918342;0.008370069
01/03/1991;370.470001;0.009219888;0.009293667;0.00806482;0.008675936;0.010341765;0.009150769;0.008990159
04/03/1991;369.329987;-0.003081954;0.009156584;0.007819623;0.008743631;0.010189731;0.008218232;0.009190137
05/03/1991;376.720001;0.01981169;0.009114781;0.008960578;0.009064669;0.010688746;0.009246362;0.008824982
06/03/1991;376.170013;-0.001461005;0.008545049;0.00645315;0.002663238;0.010659793;0.009293567;0.008828666
07/03/1991;375.910004;-0.00069144;0.00873731;0.006462595;0.006965874;0.010419758;0.008366019;0.008675936
08/03/1991;374.950012;-0.002557048;0.009202474;0.006597614;0.007009748;0.010434928;0.008457757;0.008743631
11/03/1991;372.959991;-0.005321565;0.009191113;0.007022618;0.006997643;0.009939151;0.008750411;0.009064669
12/03/1991;370.029999;-0.00788707;0.0094547;0.008659824;0.006839185;0.010066293;0.009123682;0.002663238
13/03/1991;374.570007;0.012194639;0.009366603;0.008300071;0.008702023;0.010225028;0.008677961;0.006965874
14/03/1991;373.5;-0.002860715;0.009061656;0.007552635;0.006265829;0.008881438;0.008118123;0.007009748
15/03/1991;373.589996;0.000240924;0.009604656;0.008127832;0.006255591;0.00866342;0.00806482;0.006997643
18/03/1991;372.109985;-0.00396946;0.009668063;0.010377288;0.006590609;0.008511289;0.007819623;0.006839185
19/03/1991;366.589996;-0.014945423;0.009702955;0.010283767;0.007601148;0.008652166;0.008960578;0.008702023
20/03/1991;367.920013;0.003621512;0.009423019;0.00884919;0.006887347;0.008222038;0.00645315;0.006265829
21/03/1991;366.579987;-0.003648815;0.009670745;0.009824306;0.007578813;0.008250458;0.006462595;0.006255591
22/03/1991;367.480011;0.002452182;0.00960334;0.00984362;0.007005806;0.007892561;0.006597614;0.006590609
25/03/1991;369.829987;0.00637448;0.009603872;0.010932896;0.009347077;0.007990772;0.007022618;0.007601148
26/03/1991;376.299988;0.01734326;0.009816678;0.010840166;0.012341172;0.008719269;0.008659824;0.006887347
27/03/1991;375.350006;-0.002527726;0.009160327;0.010181858;0.01082943;0.008727017;0.008300071;0.007578813
28/03/1991;375.220001;-0.000346417;0.00963882;0.010323366;0.010650311;0.00824953;0.007552635;0.007005806
01/04/1991;371.299988;-0.010502194;0.009688033;0.010313535;0.012089964;0.008181282;0.008127832;0.009347077
02/04/1991;379.5;0.021844268;0.009770613;0.010418587;0.011136709;0.009293667;0.010377288;0.012341172
03/04/1991;378.940002;-0.00147671;0.008657916;0.008864709;0.008415627;0.009156584;0.010283767;0.01082943
04/04/1991;379.769989;0.002187891;0.008651609;0.009075104;0.008432073;0.009114781;0.00884919;0.010650311
05/04/1991;375.359985;-0.011680252;0.008651226;0.009846453;0.010336078;0.008545049;0.009824306;0.012089964
08/04/1991;378.660004;0.00875319;0.008426276;0.009508748;0.00918656;0.00873731;0.00984362;0.011136709
09/04/1991;373.559998;-0.013560087;0.008247781;0.009225926;0.008675949;0.009202474;0.010932896;0.008415627
10/04/1991;373.149994;-0.001098161;0.008084129;0.008042469;0.006452129;0.009191113;0.010840166;0.008432073
11/04/1991;377.630005;0.011934426;0.00918459;0.008660614;0.004941753;0.0094547;0.010181858;0.010336078
12/04/1991;380.399994;0.007308421;0.008848984;0.00800955;0.007164588;0.009366603;0.010323366;0.00918656
15/04/1991;381.190002;0.002074629;0.009128965;0.008672293;0.00964338;0.009061656;0.010313535;0.008675949
16/04/1991;387.619995;0.016727522;0.009220315;0.008792684;0.01051207;0.009604656;0.010418587;0.006452129
17/04/1991;390.450012;0.007274485;0.008693124;0.008151315;0.006795412;0.009668063;0.008864709;0.004941753
18/04/1991;388.459991;-0.00510977;0.008482541;0.007693763;0.005515211;0.009702955;0.009075104;0.007164588
19/04/1991;384.200012;-0.0110269;0.008465513;0.007686102;0.005913342;0.009423019;0.009846453;0.00964338
22/04/1991;380.950012;-0.008495117;0.008474747;0.007117955;0.00513632;0.009670745;0.009508748;0.01051207
23/04/1991;381.76001;0.002124001;0.008340479;0.007009738;0.00670493;0.00960334;0.009225926;0.006795412
24/04/1991;382.76001;0.002616022;0.008336985;0.00705558;0.007176799;0.009603872;0.008042469;0.005515211
25/04/1991;379.25;-0.009212569;0.008456953;0.007989334;0.009710743;0.009816678;0.008660614;0.005913342
26/04/1991;379.019989;-0.000606673;0.008613896;0.009540302;0.008867176;0.009160327;0.00800955;0.00513632
29/04/1991;373.660004;-0.014242641;0.008620203;0.009595362;0.008844794;0.00963882;0.008672293;0.00670493
30/04/1991;375.339996;0.004485967;0.008252172;0.009530567;0.005257949;0.009688033;0.008792684;0.007176799
01/05/1991;380.290009;0.013101872;0.008320369;0.009627366;0.006689199;0.009770613;0.008151315;0.009710743
02/05/1991;380.519989;0.000604566;0.008030342;0.009201756;0.003552952;0.008657916;0.007693763;0.008867176
03/05/1991;380.799988;0.000735562;0.008038406;0.009200073;0.006508625;0.008651609;0.007686102;0.008844794
06/05/1991;380.079987;-0.001892549;0.008197549;0.009177322;0.010745716;0.008651226;0.007117955;0.005257949
07/05/1991;377.320007;-0.00728807;0.008232471;0.00964183;0.010968263;0.008426276;0.007009738;0.006689199
08/05/1991;378.51001;0.003148867;0.008425082;0.009476926;0.011883983;0.008247781;0.00705558;0.003552952
09/05/1991;383.25;0.012444999;0.008416029;0.009445966;0.011565891;0.008084129;0.007989334;0.006508625
10/05/1991;375.73999;-0.01979013;0.008103034;0.008837203;0.010766962;0.00918459;0.009540302;0.010745716
13/05/1991;376.76001;0.002711018;0.007351508;0.007393193;0.008291384;0.008848984;0.009595362;0.010968263
14/05/1991;371.619995;-0.013736593;0.007349736;0.007387182;0.008048542;0.009128965;0.009530567;0.011883983
15/05/1991;368.570007;-0.008241141;0.007115777;0.006053927;0.006501067;0.009220315;0.009627366;0.011565891
16/05/1991;372.190002;0.00977381;0.006977939;0.004792729;0.004113299;0.008693124;0.009201756;0.010766962
17/05/1991;372.390015;0.000537251;0.006816781;0.005267908;0.003809221;0.008482541;0.009200073;0.008291384
20/05/1991;372.279999;-0.000295476;0.007132265;0.005358295;0.004277276;0.008465513;0.009177322;0.008048542
21/05/1991;375.350006;0.008212683;0.007131793;0.006083132;0.005186329;0.008474747;0.00964183;0.006501067
22/05/1991;376.190002;0.0022354;0.007042621;0.006140743;0.005023624;0.008340479;0.009476926;0.004113299
23/05/1991;374.959991;-0.003275011;0.008005673;0.007183191;0.005590619;0.008336985;0.009445966;0.003809221
24/05/1991;377.48999;0.006724722;0.007985174;0.007137247;0.003376303;0.008456953;0.008837203;0.004277276
28/05/1991;381.940002;0.011719482;0.007858913;0.007122902;0.00604094;0.008613896;0.007393193;0.005186329
29/05/1991;382.790009;0.002223026;0.007602015;0.007045065;0.005529866;0.008620203;0.007387182;0.005023624
30/05/1991;386.959991;0.010834746;0.007736558;0.007062785;0.006829918;0.008252172;0.006053927;0.005590619
31/05/1991;389.829987;0.007389408;0.008374885;0.007293109;0.004950022;0.008320369;0.004792729;0.003376303
03/06/1991;388.059998;-0.004550752;0.008168901;0.006864065;0.003399906;0.008030342;0.005267908;0.00604094
04/06/1991;387.73999;-0.000824976;0.008388618;0.0068508;0.003629711;0.008038406;0.005358295;0.005529866
05/06/1991;385.089996;-0.006857923;0.008423617;0.007117999;0.005828325;0.008197549;0.006083132;0.006829918
06/06/1991;383.630005;-0.003798503;0.00869148;0.007085753;0.00663429;0.008232471;0.006140743;0.004950022
07/06/1991;379.429993;-0.011008451;0.008710503;0.007466577;0.007223759;0.008425082;0.007183191;0.003399906
10/06/1991;378.570007;-0.002269093;0.008427387;0.008518183;0.0081064;0.008416029;0.007137247;0.003629711
11/06/1991;381.049988;0.006529554;0.008451781;0.008525544;0.00852551;0.008103034;0.007122902;0.005828325
12/06/1991;376.649994;-0.01161421;0.008540145;0.00823793;0.008151792;0.007351508;0.007045065;0.00663429
13/06/1991;377.630005;0.002598535;0.008232305;0.008104739;0.007597066;0.007349736;0.007062785;0.007223759
14/06/1991;382.290009;0.012264613;0.00824272;0.008352775;0.007471989;0.007115777;0.007293109;0.0081064
17/06/1991;380.130005;-0.005666194;0.007832458;0.009332001;0.005391805;0.006977939;0.006864065;0.00852551
18/06/1991;378.589996;-0.004059498;0.008059198;0.009218539;0.008402037;0.006816781;0.0068508;0.008151792
19/06/1991;375.089996;-0.009287828;0.008033968;0.009660741;0.008567822;0.007132265;0.007117999;0.007597066
20/06/1991;375.420013;0.000879447;0.007794586;0.009349418;0.008478946;0.007131793;0.007085753;0.007471989
